"review_url_src";"review_stars";"review_title";"review_thoughts";"review_author";"review_date";"review_verified";"review_tup";"review_tdown";"review_collected_date";"predicted_sentiment";"sentiment_category";"keywords"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Fun for the whole family";"This mask is great. Im so happy we bought it. Im using it for anti-aging purposes and definitely can see improvements. My sons are using it too and I can definitely see a decrease in pimples within a couple days of using it. Amazing product.";"Heather";"3/17/19";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.995754599571228, 'elapsed_time': 0.1190803050994873}";"POSITIVE";"['see improvements', 'pimples within', 'couple days', 'amazing product', 'aging purposes', 'definitely see', 'im using', 'im', 'definitely', 'using', 'using', 'sons', 'mask', 'happy', 'great', 'decrease', 'bought', 'anti']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Love this product!";"Loving this product so much! I had been waiting to purchase this for months. Luckily I was able to get it during the sale. I have been using this for a couple of weeks and love it. It has been especially helpful when my skin has been irritated. Would recommend to anyone!";"Anna";"3/16/19";"True";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8879777789115906, 'elapsed_time': 0.15055513381958008}";"POSITIVE";"['would recommend', 'especially helpful', 'weeks', 'waiting', 'using', 'skin', 'sale', 'purchase', 'product', 'much', 'months', 'luckily', 'loving', 'love', 'irritated', 'get', 'couple', 'anyone', 'able']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"This is interesting.";"This is very interesting product. Helps rejuvenate the tissues and skin cells. Works better than a quality plastic surgery. Enjoy the benefits of this mask.";"Anonymous";"3/6/19";"False";"7";"6";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.986142098903656, 'elapsed_time': 0.1255345344543457}";"POSITIVE";"['quality plastic surgery', 'works better', 'skin cells', 'interesting product', 'helps rejuvenate', 'tissues', 'mask', 'enjoy', 'benefits']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"4";"Effective!";"I have been using this daily for over 2 months, and I have noticed an improvement in my acne and even more in my scarring and redness. I love light therapy! Before this I was using the Light Stim for acne. If you are debating between the 2, I definitely recommend this mask. I know it's a lot more money, but it is worth the investment. With the light Stim, you are tethered to an outlet and it takes 30 mins to treat your whole face. This mask is just 3 mins and is wireless. You only have to charge this once every few weeks. The reason I'm giving this 4 instead of 5 stars is purely because of the piece of junk strap. My original strap broke within a month of owning the device. I contacted the manufacturer, and they sent me a new one. The second one also broke within a month! I'm not rough with this and I don't have a big head lol. Just the clasp on it that secures it your head, is really cheap. I hope they improve this. I would even buy a new improved strap if it were available. For now I give up and will just continue holding it to my face.";"Rachelle";"2/10/19";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9490417838096619, 'elapsed_time': 0.13039302825927734}";"POSITIVE";"['second one also broke within', 'original strap broke within', 'takes 30 mins', 'new improved strap', 'love light therapy', 'would even buy', 'big head lol', 'new one', 'junk strap', '3 mins', 'light stim', 'light stim', 'really cheap', 'definitely recommend', 'continue holding', '5 stars', '4 instead', 'whole face', '2 months', 'head', 'even', 'face', '2', 'worth', 'wireless', 'weeks', 'using', 'using', 'treat', 'tethered', 'sent', 'secures', 'scarring', 'rough', 'redness', 'reason', 'purely', 'piece', 'owning', 'outlet', 'noticed', 'month', 'month', 'money', 'mask', 'mask', 'manufacturer', 'lot', 'know', 'investment', 'improvement', 'improve', 'hope', 'giving', 'give', 'every', 'device', 'debating', 'daily', 'contacted', 'clasp', 'charge', 'available', 'acne', 'acne']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Replaced pro laser treatment";"This is expensive. But much less expensive than a single round of laser treatment. So I gave it a try. I love it! My skin has never looked better. I was looking at photos from four or five years ago and my skin looks healthier and younger now than then and I am only in my early thirties. If you are feeling desperate or just want better skin give this a go.";"Anonymous";"1/2/19";"True";"2";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9902524948120117, 'elapsed_time': 0.12092995643615723}";"POSITIVE";"['want better skin give', 'never looked better', 'five years ago', 'skin looks healthier', 'much less expensive', 'single round', 'laser treatment', 'feeling desperate', 'early thirties', 'skin', 'expensive', 'younger', 'try', 'photos', 'love', 'looking', 'go', 'gave', 'four']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Worth the splurge";"I have been using this 2-3 times per week for the past 4-5 weeks. I started noticing an improvement after 3 weeks. My aesthetician was impressed with the results as well.";"Anonymous";"1/1/19";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9808810949325562, 'elapsed_time': 0.13052916526794434}";"POSITIVE";"['3 times per week', '3 weeks', 'started noticing', 'past 4', '5 weeks', 'well', 'using', 'results', 'improvement', 'impressed', 'aesthetician', '2']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Highly recommend if you'll use it";"This works. I'm amazed by it actually. With consistent use 1-2 times daily my adult acne and fine lines are both much improved. I'm slightly concerned that it's hurting my eyes so I keep them shut tight with the mask on. I bought tanning goggles just to use with the mask, cut them in half, and they still didn't fit underneath... still working on it. Otherwise it's the best beauty gadget I've ever used.";"Anonymous";"12/11/18";"True";"4";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.563784122467041, 'elapsed_time': 0.11753392219543457}";"POSITIVE";"['fit underneath ... still working', 'bought tanning goggles', 'best beauty gadget', '2 times daily', 'consistent use 1', 'slightly concerned', 'shut tight', 'much improved', 'fine lines', 'ever used', 'adult acne', 'still', 'use', 'works', 'otherwise', 'mask', 'mask', 'keep', 'hurting', 'half', 'eyes', 'cut', 'amazed', 'actually']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Feels like I'm doing something very good...";"I have been using this product a couple of weeks, and I love the way my skin currently feels. I don't believe that it helps with acne as much as I'd like, but I do believe it is helping with fine lines. I have deep lines in my forehead, and this has helped me minimize them a bit. What I love about using this product is it exciting to use and keeps me in a routine. It makes me feel like I am doing something beneficial to my skin, so overall I am spending more time and properly looking after my skin, and the results show.";"Anonymous";"12/5/18";"True";"3";"2";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9981749057769775, 'elapsed_time': 0.1350860595703125}";"POSITIVE";"['skin currently feels', 'something beneficial', 'results show', 'properly looking', 'fine lines', 'deep lines', 'feel like', 'skin', 'skin', 'like', 'weeks', 'way', 'using', 'using', 'use', 'time', 'spending', 'routine', 'product', 'product', 'overall', 'much', 'minimize', 'makes', 'love', 'love', 'keeps', 'helps', 'helping', 'helped', 'forehead', 'exciting', 'couple', 'bit', 'believe', 'believe', 'acne']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Impressed with this product thus far.";"I got this as a gift for my mother for her 80th birthday. She is a youthful 80 with zero work done, and she isn't comfortable with devices and the like. But this is so easy to use that she uses it - and I, at 50, use it, too. Time will tell as we've only been using it for two weeks, but I will update my review. I've used other red-light devices, and I like this one the best by far.";"Anonymous";"10/28/18";"True";"5";"3";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9916144609451294, 'elapsed_time': 0.1237640380859375}";"POSITIVE";"['zero work done', 'youthful 80', 'two weeks', '80th birthday', 'light devices', 'devices', 'using', 'uses', 'used', 'use', 'use', 'update', 'time', 'tell', 'review', 'red', 'one', 'mother', 'like', 'like', 'got', 'gift', 'far', 'easy', 'comfortable', 'best', '50']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Best light therapy available";"I have the light slim hand held model and I wished there was an over the whole face light therapy available and then I bought this. I'm happy now because this mask covers the whole face and it has red for wrinkles and blue for acne. The best part is you can do the red and blue light therapy at the same time! Killing 2 birds with one stone.";"Anonymous";"10/28/18";"True";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9800471663475037, 'elapsed_time': 0.15056061744689941}";"POSITIVE";"['light slim hand held model', 'whole face light therapy available', 'blue light therapy', 'killing 2 birds', 'whole face', 'one stone', 'mask covers', 'best part', 'blue', 'wrinkles', 'wished', 'time', 'red', 'red', 'happy', 'bought', 'acne']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Use it multiple times a day";"I recently turned 30 and was looking for ways to improve my skincare routine and this did the trick! I tried the Neutrogena face mask but it didn't have as many LEDs and required repurchasing the activator for more uses which in the long run makes it more expensive. I have noticed improvement in my skin's texture. I had a really bad breakout on one cheek that has gone down significantly. Whenever I feel a pimple coming in, I put this on and I feel like it keeps it at bay. I also have some rosacea and this has helped significantly with the little bumps that pop up. If I have a lot of time, I use all 3 settings (9 mins total) twice a day because I don't feel 3 minutes is enough. I would call this a great investment!";"Natalia";"10/26/18";"True";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9953248500823975, 'elapsed_time': 0.11693215370178223}";"POSITIVE";"['recently turned 30', 'really bad breakout', 'neutrogena face mask', 'long run makes', '9 mins total', 'feel 3 minutes', '3 settings', 'would call', 'skincare routine', 'required repurchasing', 'pimple coming', 'one cheek', 'noticed improvement', 'many leds', 'little bumps', 'great investment', 'feel like', 'helped significantly', 'feel', 'significantly', 'whenever', 'ways', 'uses', 'use', 'twice', 'tried', 'trick', 'time', 'texture', 'skin', 'rosacea', 'put', 'pop', 'lot', 'looking', 'keeps', 'improve', 'gone', 'expensive', 'enough', 'day', 'bay', 'also', 'activator']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Helpful with redness and hormonal acne";"I've been using this product for about 6 weeks now. I bought it to help with hormonal breakouts and redness associated with rosacea (although I could certainly use the help with fine lines as well.) I started out using it once a day with both the red and blue lights on, but increased the frequency to twice a day and switched to just the blue light when I didn't feel like I was seeing any results with the acne and redness, which were my biggest concerns. I'm seeing much better results now with twice a day usage. The mask is very sturdy and easy to use although the strap isn't quite as well designed as the mask itself - it almost seems like it was as an afterthought. The mask holds a charge for a long time so it doesn't have to be charged very frequently. Overall I'm very happy with the purchase.";"Anonymous";"9/28/18";"True";"5";"3";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9893130660057068, 'elapsed_time': 0.14366531372070312}";"POSITIVE";"['seeing much better results', 'could certainly use', 'almost seems like', 'feel like', 'well designed', 'well .)', 'use although', 'long time', 'hormonal breakouts', 'fine lines', 'blue lights', 'blue light', 'biggest concerns', '6 weeks', 'redness associated', 'mask holds', 'day usage', 'seeing', 'results', 'redness', 'although', 'mask', 'mask', 'day', 'day', 'using', 'using', 'twice', 'twice', 'switched', 'sturdy', 'strap', 'started', 'rosacea', 'red', 'quite', 'purchase', 'product', 'overall', 'increased', 'help', 'help', 'happy', 'frequently', 'frequency', 'easy', 'charged', 'charge', 'bought', 'afterthought', 'acne']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Wow! This is awesome!";"Just started using this mask. Cannot wait to see the results over time. I am using this device to improve fine lines and wrinkles. I thought this to be a better alternative to botox. Over time, I believe this will be the less expensive alternative.";"Anonymous";"9/25/18";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9983990788459778, 'elapsed_time': 0.13066911697387695}";"POSITIVE";"['improve fine lines', 'less expensive alternative', 'better alternative', 'cannot wait', 'started using', 'using', 'wrinkles', 'time', 'time', 'thought', 'see', 'results', 'mask', 'device', 'botox', 'believe']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Faceware early review";"I am starting my fourth week of using faceware. I have been using it daily after washing my face. The fine lines around my eyes are becoming less noticeable in this short time period. Especially when I wear foundation. Definitely recommend.";"Anonymous";"9/15/18";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8865692019462585, 'elapsed_time': 0.13358473777770996}";"POSITIVE";"['short time period', 'fine lines around', 'becoming less noticeable', 'wear foundation', 'fourth week', 'definitely recommend', 'using faceware', 'using', 'washing', 'starting', 'face', 'eyes', 'especially', 'daily']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Fantastic so far";"I bought this in the midst of a panic over a horrific cystic acne breakout on my skin brought on by a retinol purge. After three days of twice a day use of the blue light acne setting, my skin has settled down considerably. I can't speak to the anti-aging functions yet, but I plan to use this nightly on the mixed red/blue setting once my breakout has completely cleared.";"Anonymous";"9/13/18";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8843194246292114, 'elapsed_time': 0.13676667213439941}";"POSITIVE";"['horrific cystic acne breakout', 'blue light acne setting', 'aging functions yet', 'blue setting', 'three days', 'retinol purge', 'mixed red', 'completely cleared', 'skin brought', 'day use', 'breakout', 'use', 'skin', 'twice', 'speak', 'settled', 'plan', 'panic', 'nightly', 'midst', 'considerably', 'bought', 'anti']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"Not worth the $$$";"I've used daily for over 2 weeks with no noticeable improvement. The on/off switch stopped working and now the unit doesn't work at all.";"Anonymous";"9/10/18";"True";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.4401783049106598, 'elapsed_time': 0.15818357467651367}";"NEGATIVE";"['switch stopped working', 'used daily', 'noticeable improvement', '2 weeks', 'work', 'unit']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"3";"Awaiting hopeful results";"I purchased this product 2 weeks ago. No significant results but im hopeful. Will reevaluate after 10 weeks. Its super easy to use";"Anonymous";"9/2/18";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9814385771751404, 'elapsed_time': 0.14353585243225098}";"POSITIVE";"['product 2 weeks ago', '10 weeks', 'super easy', 'significant results', 'im hopeful', 'use', 'reevaluate', 'purchased']"
"https://www.dermstore.com/dr-dennis-gross-skincare-drx-spectralite-faceware-pro/12747871.html";"5";"This interesting! Halloween!";"I really like this website and the mask! I' ve never seen such an amazing device. This is a new item. What's in store today. I will buy this mask in the future to try from a store and write more reviews here. My friends tried this device and they highly recommend it. I am curious about this item. I trust this brand for all of my skincare needs.";"Anonymous";"9/1/18";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9983906745910645, 'elapsed_time': 0.14155006408691406}";"POSITIVE";"['skincare needs', 'really like', 'never seen', 'highly recommend', 'friends tried', 'store today', 'new item', 'amazing device', 'store', 'item', 'device', 'write', 'website', 'try', 'trust', 'reviews', 'mask', 'mask', 'future', 'curious', 'buy', 'brand']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Island girl";"I started using this three weeks ago.  I use it in the morning and at night.  Starting last week I had three people tell me how beautiful my skin was looking. It really gives a nice glow. I love it.";"Island girl";"1/16/23";"True";"0";"0";"2023-07-10";"{'label': 'NEUTRAL', 'score': 0.5687024593353271, 'elapsed_time': 0.1180715560913086}";"NEUTRAL";"['three weeks ago', 'three people tell', 'starting last week', 'started using', 'really gives', 'nice glow', 'use', 'skin', 'night', 'morning', 'love', 'looking', 'beautiful']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"significantly brightens!";"I have sensitive acne-prone skin, that easily tans. this product significantly brightens while soothing - no irritation.";"Samina";"9/23/22";"False";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.5504826307296753, 'elapsed_time': 0.16516375541687012}";"NEGATIVE";"['product significantly brightens', 'sensitive acne', 'prone skin', 'easily tans', 'soothing', 'irritation']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Love this serum";"I love this serum and brand. I don’t see any results from it, in terms of improvement in skin tone. It just feels good on my skin and is moisturizing";"Caitlin";"6/7/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8775470852851868, 'elapsed_time': 0.12307476997375488}";"POSITIVE";"['feels good', 'skin tone', 'skin', '’', 'terms', 'serum', 'see', 'results', 'moisturizing', 'love', 'improvement', 'brand']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"4";"Really nice serum";"I prefer this one to the Willow Bark serum as I can see a change in my skin's brightness, it also blends very well with other products.";"Ashley";"5/27/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8823034763336182, 'elapsed_time': 0.13853716850280762}";"POSITIVE";"['willow bark serum', 'also blends', 'well', 'skin', 'see', 'products', 'prefer', 'one', 'change', 'brightness']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"4";"Hydrating";"I used to really love this serum and now I use it more in moderation. It's perfect for nighttime when I need some more hydration and it blends well with my moisturizer but it's not my favorite for daytime as I find it creates a slick feeling when I sweat.";"Ashley";"5/27/22";"True";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.8063066005706787, 'elapsed_time': 0.11953616142272949}";"NEGATIVE";"['slick feeling', 'really love', 'blends well', 'used', 'use', 'sweat', 'serum', 'perfect', 'nighttime', 'need', 'moisturizer', 'moderation', 'hydration', 'find', 'favorite', 'daytime', 'creates']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Skin feels and looks amazing";"This serum has become one of my favorites I am on my second bottle and my skin looks the best it’s ever been. It does go feel sticky as you rub it in but that sticky feeling doesn’t last long at all and a little goes a long way.";"Destiny";"2/10/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9647121429443359, 'elapsed_time': 0.1410689353942871}";"POSITIVE";"['go feel sticky', 'sticky feeling', 'skin looks', 'second bottle', 'long way', 'little goes', 'last long', 'become one', '’', '’', 'serum', 'rub', 'favorites', 'ever', 'best']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Can't live without it";"I love everything about this serum.  Once I started using it, I brightened up and evened out.  Try it!";"Pamela";"1/17/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8704060316085815, 'elapsed_time': 0.12531256675720215}";"POSITIVE";"['started using', 'love everything', 'try', 'serum', 'evened', 'brightened']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"2";"Eminence Licorice Booster serum";"This is the first Eminence product that I did not like. I did not find it made any difference so it was a disappointment. I've tried other Eminence products and absolutely loved them but this is one I will not purchase again. I still love Eminence ...just not this product.";"Deborah";"9/27/21";"False";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.5992910861968994, 'elapsed_time': 0.12953543663024902}";"POSITIVE";"['still love eminence ...', 'first eminence product', 'eminence products', 'absolutely loved', 'product', 'tried', 'purchase', 'one', 'made', 'like', 'find', 'disappointment', 'difference']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"2";"Didn't see much difference";"Overpriced for not much... It doesn't last long and I don't love the smell of black licorice it has. It is hydrating but I'm not sure this ""clean"", ""all-natural"" product has much science that backs it up?";"Sonja";"8/6/21";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9177476167678833, 'elapsed_time': 0.13568615913391113}";"POSITIVE";"['much science', 'much ...', 'last long', 'clean "",', 'black licorice', 'sure', 'smell', 'product', 'overpriced', 'natural', 'love', 'hydrating', 'backs']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"3";"Serum";"No noticeable changes in my skin but also did not break me out";"Annemarie";"7/21/21";"False";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.4147205948829651, 'elapsed_time': 0.17847442626953125}";"NEGATIVE";"['noticeable changes', 'skin', 'break', 'also']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Island girl";"I started using this three weeks ago.  I use it in the morning and at night.  Starting last week I had three people tell me how beautiful my skin was looking. It really gives a nice glow. I love it.";"Island girl";"1/16/23";"True";"0";"0";"2023-07-10";"{'label': 'NEUTRAL', 'score': 0.5687024593353271, 'elapsed_time': 0.13411951065063477}";"NEUTRAL";"['three weeks ago', 'three people tell', 'starting last week', 'started using', 'really gives', 'nice glow', 'use', 'skin', 'night', 'morning', 'love', 'looking', 'beautiful']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"significantly brightens!";"I have sensitive acne-prone skin, that easily tans. this product significantly brightens while soothing - no irritation.";"Samina";"9/23/22";"False";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.5504826307296753, 'elapsed_time': 0.13693571090698242}";"NEGATIVE";"['product significantly brightens', 'sensitive acne', 'prone skin', 'easily tans', 'soothing', 'irritation']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Love this serum";"I love this serum and brand. I don’t see any results from it, in terms of improvement in skin tone. It just feels good on my skin and is moisturizing";"Caitlin";"6/7/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8775470852851868, 'elapsed_time': 0.14154052734375}";"POSITIVE";"['feels good', 'skin tone', 'skin', '’', 'terms', 'serum', 'see', 'results', 'moisturizing', 'love', 'improvement', 'brand']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"4";"Really nice serum";"I prefer this one to the Willow Bark serum as I can see a change in my skin's brightness, it also blends very well with other products.";"Ashley";"5/27/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8823034763336182, 'elapsed_time': 0.1370849609375}";"POSITIVE";"['willow bark serum', 'also blends', 'well', 'skin', 'see', 'products', 'prefer', 'one', 'change', 'brightness']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"4";"Hydrating";"I used to really love this serum and now I use it more in moderation. It's perfect for nighttime when I need some more hydration and it blends well with my moisturizer but it's not my favorite for daytime as I find it creates a slick feeling when I sweat.";"Ashley";"5/27/22";"True";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.8063066005706787, 'elapsed_time': 0.15567493438720703}";"NEGATIVE";"['slick feeling', 'really love', 'blends well', 'used', 'use', 'sweat', 'serum', 'perfect', 'nighttime', 'need', 'moisturizer', 'moderation', 'hydration', 'find', 'favorite', 'daytime', 'creates']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Skin feels and looks amazing";"This serum has become one of my favorites I am on my second bottle and my skin looks the best it’s ever been. It does go feel sticky as you rub it in but that sticky feeling doesn’t last long at all and a little goes a long way.";"Destiny";"2/10/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9647121429443359, 'elapsed_time': 0.16286444664001465}";"POSITIVE";"['go feel sticky', 'sticky feeling', 'skin looks', 'second bottle', 'long way', 'little goes', 'last long', 'become one', '’', '’', 'serum', 'rub', 'favorites', 'ever', 'best']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Can't live without it";"I love everything about this serum.  Once I started using it, I brightened up and evened out.  Try it!";"Pamela";"1/17/22";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8704060316085815, 'elapsed_time': 0.16473722457885742}";"POSITIVE";"['started using', 'love everything', 'try', 'serum', 'evened', 'brightened']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"2";"Eminence Licorice Booster serum";"This is the first Eminence product that I did not like. I did not find it made any difference so it was a disappointment. I've tried other Eminence products and absolutely loved them but this is one I will not purchase again. I still love Eminence ...just not this product.";"Deborah";"9/27/21";"False";"1";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.5992910861968994, 'elapsed_time': 0.3778226375579834}";"POSITIVE";"['still love eminence ...', 'first eminence product', 'eminence products', 'absolutely loved', 'product', 'tried', 'purchase', 'one', 'made', 'like', 'find', 'disappointment', 'difference']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"2";"Didn't see much difference";"Overpriced for not much... It doesn't last long and I don't love the smell of black licorice it has. It is hydrating but I'm not sure this ""clean"", ""all-natural"" product has much science that backs it up?";"Sonja";"8/6/21";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9177476167678833, 'elapsed_time': 0.19358587265014648}";"POSITIVE";"['much science', 'much ...', 'last long', 'clean "",', 'black licorice', 'sure', 'smell', 'product', 'overpriced', 'natural', 'love', 'hydrating', 'backs']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"3";"Serum";"No noticeable changes in my skin but also did not break me out";"Annemarie";"7/21/21";"False";"0";"0";"2023-07-10";"{'label': 'NEGATIVE', 'score': 0.4147205948829651, 'elapsed_time': 0.11990666389465332}";"NEGATIVE";"['noticeable changes', 'skin', 'break', 'also']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"Game changer";"This serum has quickly become one of my favorites in my collection. It goes on so smooth, spreads easily, smells nice, and really helps brighten my skin! I will definitely repurchase";"Kayla";"7/15/21";"False";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.8596095442771912, 'elapsed_time': 0.12607979774475098}";"POSITIVE";"['really helps brighten', 'quickly become one', 'spreads easily', 'smells nice', 'definitely repurchase', 'smooth', 'skin', 'serum', 'goes', 'favorites', 'collection']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"5";"THIS IS MY THIRD BOTTLE :)";"Amazing ! Was recommended this by my esthetician & it's definitely made a difference with my dark spots & overall complexion .";"Anonymous";"6/6/21";"True";"2";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.9749721884727478, 'elapsed_time': 0.1291365623474121}";"POSITIVE";"['overall complexion', 'definitely made', 'dark spots', 'recommended', 'esthetician', 'difference', 'amazing']"
"https://www.dermstore.com/eminence-organic-skin-care-bright-skin-licorice-root-booster-serum-1-fl.-oz./12901562.html";"4";"great ingredients for brightening";"This is a great serum with effective ingredients for brightening the skin. Smells a little like licorice, but it dissipates quickly once absorbed. Smell is the only reason for 4 stars";"Anonymous";"5/20/21";"True";"0";"0";"2023-07-10";"{'label': 'POSITIVE', 'score': 0.997406542301178, 'elapsed_time': 0.12853050231933594}";"POSITIVE";"['little like licorice', 'great serum', 'effective ingredients', 'dissipates quickly', '4 stars', 'smells', 'smell', 'skin', 'reason', 'brightening', 'absorbed']"
