"review_url_src";"review_stars";"review_title";"review_thoughts";"review_author";"review_date";"review_verified";"review_tup";"review_tdown";"review_collected_date"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Not for oily/acne prone";"I bought it due to the high reviews. Upon application I loved it. It made my skin look so good I was in love. However, there's something in this brand that doesn't sit well with my skin and the EvenUp Perfector clogged my pores. I tried giving these products a chance and every time I put them up by the end I would end up with clogged pores. I gave it to my friend who has sensitive dry skin she loved it and had no problems.";"Yuli";"4/16/23";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Beautiful finish";"This sunscreen gave my skin a beautiful glow, although it can be streaky if not blended properly.  The tint doesn’t provide much coverage, it’s more of a glow which is great for my dry skin.";"rachel";"4/11/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Very nice product";"Product leaves my skin nice and fresh and will buy again soon";"Amy";"4/10/23";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great product";"This is a really good sunscreen. I would recommend to anyone";"Patricia";"3/24/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Smooth texture";"This worked so well for my combination, light-medium skin! Smooth texture and the finish was beautiful despite no tint!";"Jasmine";"3/6/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Perfect tint for me";"This sunscreen has the perfect tint for my skin tone, I am medium skin tone but have found that many tinted sunscreens make me look orange, but this one doesn’t do that. It has a great texture and doesn’t feel greasy on my skin.";"Victoria";"2/26/23";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Nice";"This is nice sunscreen bu flex version is better.";"Kamaljeet";"2/24/23";"True";"0";"1";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Overall great but wish they had a darker color!";"I really like this sunscreen, it goes on smooth, it's not greasy and doesn't leave a whitecast. It also leaves a bit of a glow, but not too much. However, I wish they had different variations for different skintones. This is best suited for pale, pink/ peach skin. While my skin is white it has an olive complexion, and so I usually have to mix this with a darker tinted sunscreen to achieve the color needed to match my skin. I tried the glow and it was too much for me (looked like I was wearing makeup) and simply wish there were more variations to match the full spectrum of skintones out there!";"Alexandra";"2/8/23";"False";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"love love love";"This is the best sunscreen I’ve ever used for my face. I love that it’s mineral and non greasy, also has a great tint that makes me comfortable going makeup free because it evens everything out and looks completely natural. This will be my forever sunscreen!";"Betty";"1/26/23";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Wonderful sunscreen";"I have a sensitive skin and my doctor recommended mineral based sunscreen.  I have been looking for a mineral based sunscreen that also won’t sting my eyes. I read about this product and decided to try it. I’m glad I did because this is a perfect formula for me. It applies smoothly and blends beautifully.  It also works well as a primer. Great product! The next product I want to is the Face Shield Flex.";"Vivian";"4/25/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Not for oily/acne prone";"I bought it due to the high reviews. Upon application I loved it. It made my skin look so good I was in love. However, there's something in this brand that doesn't sit well with my skin and the EvenUp Perfector clogged my pores. I tried giving these products a chance and every time I put them up by the end I would end up with clogged pores. I gave it to my friend who has sensitive dry skin she loved it and had no problems.";"Yuli";"4/16/23";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Beautiful finish";"This sunscreen gave my skin a beautiful glow, although it can be streaky if not blended properly.  The tint doesn’t provide much coverage, it’s more of a glow which is great for my dry skin.";"rachel";"4/11/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Very nice product";"Product leaves my skin nice and fresh and will buy again soon";"Amy";"4/10/23";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great product";"This is a really good sunscreen. I would recommend to anyone";"Patricia";"3/24/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Smooth texture";"This worked so well for my combination, light-medium skin! Smooth texture and the finish was beautiful despite no tint!";"Jasmine";"3/6/23";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Perfect tint for me";"This sunscreen has the perfect tint for my skin tone, I am medium skin tone but have found that many tinted sunscreens make me look orange, but this one doesn’t do that. It has a great texture and doesn’t feel greasy on my skin.";"Victoria";"2/26/23";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Nice";"This is nice sunscreen bu flex version is better.";"Kamaljeet";"2/24/23";"True";"0";"1";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Overall great but wish they had a darker color!";"I really like this sunscreen, it goes on smooth, it's not greasy and doesn't leave a whitecast. It also leaves a bit of a glow, but not too much. However, I wish they had different variations for different skintones. This is best suited for pale, pink/ peach skin. While my skin is white it has an olive complexion, and so I usually have to mix this with a darker tinted sunscreen to achieve the color needed to match my skin. I tried the glow and it was too much for me (looked like I was wearing makeup) and simply wish there were more variations to match the full spectrum of skintones out there!";"Alexandra";"2/8/23";"False";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"love love love";"This is the best sunscreen I’ve ever used for my face. I love that it’s mineral and non greasy, also has a great tint that makes me comfortable going makeup free because it evens everything out and looks completely natural. This will be my forever sunscreen!";"Betty";"1/26/23";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Liquid gold";"This moisturizing sunscreen is great! My friend turned me onto it and I use it every morning! I mix it in with my daily moisturizer and I know my skin is getting the protection it needs without making my face white.";"Lauren";"12/29/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Good SPF";"I have never used this brand before and tried it because it was on sale. It’s non-greasy and blends nicely into my skin. I am happy with it so far.";"Megan";"12/29/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Perfect daily sunscreen";"This is one of my go-tos for my daily sunscreen! The tint is very subtle and easily blends in with my skin tone. No white cast at all. It also leaves a dewy finish - nice enough so that I don’t wear makeup most days!";"Ellie";"12/26/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Nice Product";"In the few times I have tried this product to date, it seems great. It is lightweight and colorless, with good SPF.";"Skip";"12/17/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"2";"Nice Sunscreen but MAJOR Breakouts";"Loved the texture and luminous coverage this gives but time and time again it leaves me with multiple deep, cystic breakouts. I keep trying to come back to it but it just isn't hitting the mark. Acne sufferers, beware!";"kelsi";"12/15/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great Sunscreen";"This is my ""go-to"" sunscreen when I want to dress up a little. Typically I use a clear sunscreen but if I am going out, I like something with a light tint (side note: I hate foundation and never wear it). This sunscreen provides a sheer, luminous coverage all while protecting me from this sun. Bonus - it never irritates my eyes!";"Deanna";"12/5/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Good sunscreen";"I really like the texture of these sunscreen, it blended well on top of my routine.";"Eduardo";"11/28/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Best tinted mineral sunscreen";"I'm so happy I bought this tinted sunscreen- it blends in well, gives your skin a smoothened appearance. My skin looks radiant and the best part is the sun protection! I was surprised when I read it's 100% mineral as it really does blend great. I would definitely buy this again.";"Kathleen";"11/14/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"2";"Sunscreen";"I don’t really like it. Maybe it’s my skin tone but didn’t blend well";"Jessica";"11/12/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Absolute Favorite!";"This is my holy grail! I'm fair skin and have cool/ pink undertones and this works perfect for me. Light coverage but it evens out my skin tone. Blends lovely and provides excellent coverage from the sun's rays. I'm on a tight budget but this is the one product I splurge for!";"Amber";"11/6/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Love!";"I love this sunscreen! I use this as my everyday ""no makeup, makeup look."" It is on the lighter side and can seem very light when first applied. After it is worked into the skin it provides an evened-out base. I add some bronzer, blush, and concealer, and good to go for a few hours. Apply the powder sunscreen to reapply on busy or days out. Great coverage for me and one I will repurchase.";"Stephanie";"11/1/22";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Colorescience spf";"This spf has the best finish of any spf I’ve ever used, especially for a mineral sunscreen (zinc oxide). It is slightly tinted, but sheer enough that I believe it would work with a large range of skin tones. I have a light neautral to light olive complextion and it blends so well into my skin. It’s not tacky or too slippery. It does not have that spf smell to It. The packaging is beautiful. I find it to Be ever so slightly comedogenic, but not enough to discontinue using the product. I like that it does not contain talc like many other sunscreens. Overall I think this is a wonderful product! Absolutely perfect would a sun protected minimalist daily look.";"Tarrin";"10/19/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"New favorite";"I have sensitive slightly dry skin especially when I’m pregnant. I ordered this after my esthetician recommended it and it’s so good. Hasn’t broken me out, feels so light on the skin, doesn’t leave a weird color on my olive skin, and dries down without any tacky feeling. I don’t really wear makeup so I’m not sure how it would do with that but they have a tinted version as well.";"april";"10/9/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"great for no makeup makeup base look";"love this stuff, been using it for 2 years now";"CC";"10/5/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Beautiful SPF protection";"Matches my fair skin almost perfectly. It goes on beautifully and gives me a great glow with very light coverage. Love that it’s 50 SPF!! This was recommended to me by my dermatologist.";"Margaret";"9/25/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Excellent";"Love this sunscreen. It doesn’t bother my eyes and it stays put. Downside: sometimes, esp when it’s very humid outside, it feels a bit tacky.";"Iva";"9/15/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"A Keeper!";"This was recommended by a Youtube dermatologist so I thought, why not? Love that it glides right on without any stickiness or cast. Looks a little pink coming out of the bottle but blends into my skin tone flawlessly! Will definitely purchase again!";"carmen";"9/15/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Best Sunscreen";"My Holy grail Sunscreen. I am using this from many years now and really feel the difference.";"Van";"9/13/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Stick to La Roche Posay";"I like the coverage on this but honestly was very heavy for my skin. Has great protection however it can clog my pores very easily. I prefer the La Roche Posay mineral sunscreens instead.";"Joyce";"9/1/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Excellent Sunscreen";"Excellent tinted sunscreen. This does not leave a white cast nor does it make my fair skin orange. I wish the tone was a little more neutral than pink. Works well under make up and easy to reapply (sans makeup). Well continue to buy but I rotate it in and out of my skincare.";"Sunscreen Fiend";"8/16/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"great sunscreen !";"Been using it for over a year now, love this sunscreen as it is 100% mineral based and give my dry skin a healthy and glowy no makeup look! Love love love";"Callie";"8/14/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Perfect daily product";"I love this sunscreen, it leaves a slight tint and products my skin! Can be worn alone or under makeup.";"Madeline";"8/9/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"The Perfect Sunscreen";"I adore this formula. It really feels weightless and hydrating (not greasy!). It doesn’t sting, leave a white cast, or interfere with makeup. Most importantly, it works.  I switched from EltaMD’s UV Clear because it started to sting and haven’t looked back. I think I’m on my 5th bottle.";"Jillian";"8/9/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Obsessed";"This is my holy GRAIL! I literally don’t need foundation anymore.  The consistency is perfect, amazing light/medium coverage, and it doesn’t smell. It has a faint smell that fades away within 5 mins of wearing. No problem at all. Seriously never stop making this 🙌";"Sarah";"7/19/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"One of my fav SPFs";"I’m so happy I discovered this SPF as I love its texture. It’s super creamy, not greasy and the tint is not really visible but somehow makes my skin look very dewy and pretty. It is  also amazing for reapplying over makeup. Love, love, love, will continue to purchase!";"Rossana";"7/18/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Not the best";"I had high hopes for this given the great reviews. It’s very thin, which makes it difficult to apply without it dripping through your fingers. I also wonder how even a layer of protection that I’m getting, since it is so thin. It also makes me look very oily and shiny in a bad way. It’s good under makeup, though.";"Diana";"7/14/22";"True";"0";"1";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Absolutely love this!";"This is a great product. Smooth consistency, doesn't bother my sensitive skin, and gives solid protection. I like the tint as well. I use this every day!";"SC";"7/11/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Excellent sunscreen";"This sunscreen is excellent for somebody with dry skin, it doesn't leave any cast and blends nicely. Excellent summer staple.";"reet";"7/2/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great for sensitive skin";"This is by far my favorite sunscreen. I have medium tan skin and the sunscreen blends in perfectly. My skin is also super sensitive and I can still use the sunscreen around my eyes without tearing up. Overall this is a great every day sunscreen to add to your routine.";"Loveskin";"6/22/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Light weight sunscreen";"I love this light weight sun screen. It’s not greasy. It’s almost like a foundation.";"Busy working mom";"6/21/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Smooth Finish";"This goes on smoothly and has light coverage. I don’t usually need to wear any additional complexion coverage either.";"Alison";"6/21/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"The best sunscreen for oily skin";"This sunscreen is amazing. Absorbs quickly and doesn't leave any white cast or shine. I hate when sunscreens make me look shiny.";"jodie";"6/19/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"1";"Color changed!";"I used to LOVE this tinted sunscreen, and mainly because it was the ONLY tinted sunscreen that matched my pasty cool toned face. I just recently replaced my last bottle and noticed my face looked orange later in the day and didn't match my neck (I use a different sunscreen on my neck). I compared the color from my old bottle and the new one, and this new formula is light but has a slight warm/orange tint to it. UGH! There are already so many warm/orange toned sunscreens. Now I have to hunt for a new one. Colorescience why'd you have to change the color?!";"amber";"6/18/22";"True";"3";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Great sunscreen, easy application";"I like how this sunscreen formula is more liquidy, makes application really quick in the morning if running late. It gives a slightly dewy/glowy look. Wish it came in different shades, a slightly darker shade. However doesn't make me look ashy.";"RP";"6/18/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great!";"This is a really nice hybrid sunscreen. The SPF is very effective. The liquid-y texture is really nice, moisturizing, and rubs in easily. The slight natural tint is also really nice, as I put this on and provides just enough coverage to even out most of my redness so I don't feel like I need wear other face makeup to just run errands.";"Megan";"6/17/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great tinted sunscreen";"I say this is a great lightweight tinted sunscreen - but i would say if you are on the medium - medium dark shade range this wont work for you. I mix this with another darker tinted sunscreen and the color turns out perfect for me.";"Elsa";"6/15/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Wanted to love it";"I like how it feels on the skin: zero degree of drying or irritation. But after over a week of using it, the sensitive areas around my nose and cheeks started to develop irritations: redness and some peeling. Had to stop using it and all other sunscreens altogether for my skin to recover. Not sure what happened. Might try again because I do like the product!";"GW";"6/14/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"LOVE for sun protection";"Love this stuff - nice tint but not too much. Goes on smoothly use daily in the warmer months in Michigan. Really nothing to complain about.";"Melissa";"5/27/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great choice!";"I have been on the hunt for a nice tinted sunscreen that I can use for a natural no make-up look. I have tried many brands of CC and BB + sun screen protection creams and have returned most of them because they seem to settle in every pore and line. This goes on smooth and light and the pigment doesn't settle into pores or wrinkles! It is a good shade for my fair skin, not orange at all. The finish is natural, not shiny or real matte.";"Elaine";"5/26/22";"True";"5";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Sunforgettable total protection";"I Love this product! It is light but offers protection and blurring! Soon to be one of my summer favorites!";"Cynthia";"5/26/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Healthy glow!";"The application is sheer but leaves a nice healthy glow on my face! It doesn't provide heavy coverage, more light-medium coverage. I do have some rosacea, which this sunscreen doesn't really cover up, so I typically have to apply my cushion foundation over this. But all in all, this is a light, elegant sunscreen!";"Diana";"5/16/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"1";"Oily";"Disappointed. This sunscreen is Extremely oily. How does this have good reviews? It never seems to set. Just sits in skin and makes me loos sweaty or something. I had such high hopes considering the price and reviews but this is a no";"Amy";"5/15/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Nice physical sunscreen";"I'm on what feels like a never-ending quest to find the perfect physical face sunscreen.  While this one may not be it, it's pretty good.  It has a more liquid texture, so in the winter I prefer something a little more thick and moisturizing, but it is still decently hydrating.  It has a an apricot/pink hue which I think looks okay on my pale skin.  It works much better for me than normal tinted sunscreens that turn me orange.  There is niacinimide in it, which my skin hates.  I learned this the hard way when I used a very popular sunscreen from another brand and I broke out in tiny hives/pustules, so I do have to be careful with this one and not wear it every day.  To be clear, I'm not sure if I'd actually have any issues if I did wear it for several days in a row, but I'm too scared to try.  If Colorescience disclosed the amount of niacinimide in this product it would ease my concerns, but until then I rotate with other sunscreens just in case!";"Heidi";"5/10/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great Sunscreen for Melasma";"I have melasma so I need a mineral sunscreen with a tint to cover up my melasma spots and this does that. It gives my face a nice base tint so I dont have to wear foundation. I wish the zinc oxide percentage was a little higher as melasma sufferers need a high percentage, but I do like using this and will buy again.";"Jennifer";"4/29/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Gorgeous sunscreen";"I was skeptical for all these years about Coloresscience Sunforgettable sunscreen. First, it’s quiet expensive. Second, the tube is small with only 1.8 fl. oz. I’ve been watched and watched for the price to come down so that I can try and see if it’s really good like everyone said so. I was desperate to get one because my face pigmentations getting really noticeable. Then when I put this creamy sunscreen on my face, I can see why everyone love this. It’s blending so smooth and beautifully, cover most of my pigmentations. What was I thinking after all these years. Now I can’t go out without Colorescience Sunforgettable Faceshield. Love this product!";"Simba";"4/27/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Really wanted to like this";"I had high hopes for this product, and while it does blend well and provides good sun protection, I broke out each time I tried to restart using it.";"Meghan";"4/23/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"4";"Elegant but a bit too “dewy”";"I have dry, sensitive skin so sunscreen is tricky - I need mineral because chemical is irritating, but mineral ingredients like zinc oxide can be quite drying. It’s rare that a mineral sunscreen is as hydrating as this one, and I love that about it. My face never feels tight and dry by the end of the day. However, even for my dry skin, the finish is a bit too dewy. On someone with more oily skin, this would be downright greasy. I’m also rather pale and my skin tone is cool, but this shade is truly pink! Not pinky-beige but actually a cool apricot color. I’m able to make it work but it does look a bit odd. This probably works very well for extremely fair, cool skin tones — think folks that freckle very easily. Overall, cosmetically elegant and really hydrating. Probably won’t repurchase because of the poor color match, but might try Flex if it’s similar.";"ChristaLea";"4/20/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Perfect Daily Sunscreen";"Love this for a daily sunscreen when going between home, the office, errands. A bit cooler in tone, lighter, and more matte than Skinceuticals Physical Fusion UV Defense, and therefore better for me in fall/winter/spring. Good coverage and breathability, just looks like my face but better (plus sun protection!). Also no irritation or reaction when using this following micro needling, etc. which was a nice surprise.";"Kristin";"4/4/22";"False";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Impressed";"I have used a couple of their products (glow and the powder) and have really liked them. I wanted to expand my sunscreen game as I feel it's one of the most important parts of my skincare routine. I ordered this and tried it for the first time today. It was thin which I didn't think I would like, but to my surprise It felt hydrating and left my bare face with a subtle glow (much less than the glow formula but still noticeable) which was enough for me to feel confident to leave the house with just that and some light mascara.";"Crystal";"4/2/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Works perfect";"This absorbed quickly and didn't leave a white cast.";"dawn";"3/27/22";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Love";"So happy with this daily SPF as someone who only goes outside or sits next to a window during commute. The color impressively blended in with my light olive tone (Sand in Estée Lauder’s Double Wear). Should work with a range of multiple olive undertones. Very fair skin, pink, & very deep undertones should proceed with caution. Not orange at all.  The texture is a runny liquid lotion, & it dries down to a comfortable demi matte during winter & is slightly moisturizing during humid summers. Did not cause any cystic acne or closed comedones on my normal/oily combo hormonal acne prone skin.  Bottle came a bit concave and does not have a foil seal on the tip (confirmed directly with ColorScience’s concierge). The bottle’s circumference wasn’t concave once I opened the lid to break the vacuum seal 👍🏼  It’s a fair amount of product and good price/ounce.";"Theresa";"3/26/22";"True";"2";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"A little bit greasy";"This is one of the first tinted sunscreens I‘ve tried and I have to say that it was greasier than expected and made me break out.";"Rae";"3/21/22";"True";"1";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Love it";"If you're looking for a lightweight yet tinted SPF this bad-girl is for you. Every tinted SPF feels like you're whipping mud across that beautiful face of yours, but not this! This is lightweight, completely blendable and after applied, feels like nothing! There's a very sheer tint so if you're looking to look like a dang golden goddess then you've made it!";"Megan";"3/21/22";"True";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"3";"Effective sunscreen but has a white cast";"Wears well under makeup but leaves a noticeable white cast on my darker skin tone.";"Esther";"3/20/22";"False";"0";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Great tinted sunscreen for fair skin";"This is the only tinted sunscreen I have found that blends well with my fair skin. Most tinted sunscreens are too pigmented and look orange, this blends nicely and is great for daily wear.";"Amanda";"3/9/22";"True";"6";"0";"2023-07-20"
"https://www.dermstore.com/colorescience-sunforgettable-total-protection-face-shield-spf50-pa-55ml/11814869.html";"5";"Best sunscreen";"This is the best sunscreen i have used. It blends in perfectly and is cruelty free. I am absolutely in love. Going to order a back up one right now for my purse. You need to try!!";"Isabella";"3/6/22";"True";"1";"0";"2023-07-20"
